142.955588,17.434031,18.463928,138.118550
147.718418,18.837482,20.913834,146.889009
154.063040,18.602328,18.748081,147.178025
153.646172,17.439754,18.384533,139.025731
157.451041,18.206462,18.467272,145.072472
