0.115000,0.962000,0.949000,0.115000
0.113000,0.964000,0.956000,0.113000
0.113500,0.959000,0.948500,0.113500
0.108500,0.966500,0.955500,0.108500
0.115500,0.961500,0.956500,0.115500
0.119000,0.956000,0.949000,0.119000
0.113500,0.964000,0.957000,0.113500
0.113000,0.963500,0.964000,0.113000
0.115000,0.965500,0.958500,0.115000
0.116500,0.970000,0.964500,0.116500
