0.113000,0.959500,0.949000,0.135000
0.127500,0.950500,0.945500,0.090500
0.111500,0.957000,0.944000,0.116500
0.113000,0.958500,0.946500,0.103500
0.112500,0.950000,0.943000,0.093000
0.113500,0.946500,0.937000,0.113500
0.119000,0.953500,0.946500,0.117500
0.114000,0.947000,0.938000,0.083000
0.115000,0.955500,0.945000,0.101000
0.120500,0.946500,0.935500,0.144000
