37.958631,5.605198,6.146792,36.514648
44.629411,5.592409,5.858696,36.452027
44.652549,5.575956,5.934051,36.286268
44.781118,5.535824,5.829964,36.183548
44.329749,5.517649,5.882572,36.334579
44.187000,5.578142,5.919666,35.767171
44.603278,5.550882,5.900668,36.786104
44.772762,5.478984,5.796535,35.739116
44.296710,5.529649,5.913725,36.071805
46.219611,5.545444,5.951600,36.822303
